,Sales,Quantity,Shipping Cost,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Order Priority_Critical,Order Priority_High,Order Priority_Low,Order Priority_Medium,Country,Region,Market,Category,Sub-Category,Discount_Category
17,2402.865,2.0,27.735500702388116,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,346.46801715933447,291.56693766182974,335.04798892918257,534.0882445200343,558.0232725292801,315.09283398484274
18,2453.43,0.6666666666666666,27.369054786273324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,277.2642569515375,287.7521631771328,277.2642569515375,480.8812326336365,493.9444577923926,240.1851475420559
19,2526.93,0.6666666666666666,27.34417017860726,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,392.67893113669084,378.2218833677321,384.9540731521849,137.90482390599098,695.1893770710958,311.85683907379496
20,3817.26,1.0,26.87658037326911,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,347.35383494858917,191.74550175859534,191.74550175859534,530.1305786032059,594.4580533751488,311.85683907379496
21,2799.96,0.3333333333333333,26.756170981336542,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,277.2642569515375,311.93037845918525,277.2642569515375,530.1305786032059,619.3420871510621,311.85683907379496
22,7999.98,0.3333333333333333,26.742925948223963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,271.44234957000714,259.4395612036695,271.44234957000714,534.0882445200343,558.0232725292801,237.35533100937383
23,4141.02,3.3333333333333335,26.507726269315672,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,383.268459192888,292.8565409525602,324.2491238910374,534.0583975168705,725.1784267608899,308.32712450581056
24,3200.5962,1.0,26.183022275737507,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,350.58645520149975,332.1655666390787,388.3044519594523,534.0583975168705,595.6647788796087,308.32712450581056
25,4518.78,1.3333333333333333,26.095524784266505,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,440.49028290703546,443.4852704760239,394.47312640182713,539.1581092471802,623.4482289595162,310.09789280390396
26,5667.87,3.3333333333333335,26.08187838651415,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,440.49028290703546,443.4852704760239,394.47312640182713,468.50606645919504,637.666156613149,310.09789280390396
27,5785.02,2.0,26.01685731487056,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,358.6613152376102,285.90861855149194,324.22926582266746,539.1581092471802,623.4482289595162,310.09789280390396
28,3018.624,1.3333333333333333,25.983945414408986,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,336.90082871459157,283.6543598529733,324.22926582266746,136.9536563653633,667.7688290504302,310.09789280390396
29,9449.95,0.6666666666666666,25.97190447521573,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,268.850926896052,277.9140050523323,268.850926896052,133.98317059569843,88.23914454018175,308.32712450581056
30,2092.5,0.6666666666666666,25.866345574954845,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,346.46801715933447,291.56693766182974,335.04798892918257,477.62880379277857,506.36345644602414,315.09283398484274
31,2761.2,1.0,25.536022476419827,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,439.3733521223758,417.86072175363995,388.3044519594523,475.51518953929843,504.82973790613954,308.32712450581056
32,3473.14,2.6666666666666665,25.125827814569533,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,96.97479287970594,259.4395612036695,222.37050789146437,477.62880379277857,506.36345644602414,315.09283398484274
33,3050.376,0.0,25.026289383905276,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,277.2642569515375,311.93037845918525,277.2642569515375,137.90482390599098,95.61050631203659,311.85683907379496
34,2108.64,1.6666666666666667,24.98294200280955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,232.53463262233822,201.40733282378838,201.40733282378838,530.1305786032059,710.3364495267884,311.85683907379496
35,2197.5,0.6666666666666666,24.834437086092713,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,351.17390770460867,411.94170862876354,387.8802502392396,485.6624964264259,684.6499079019598,311.76795525256347
36,3149.93,1.3333333333333333,24.459161147902865,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,277.2642569515375,246.30035627364384,277.2642569515375,530.1305786032059,710.3364495267884,311.85683907379496
37,4191.507,2.0,24.315472606863334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,392.67893113669084,378.2218833677321,384.9540731521849,137.90482390599098,695.1893770710958,311.85683907379496
38,4367.896,3.3333333333333335,24.11880393337347,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,268.850926896052,268.05043927191775,268.850926896052,534.0583975168705,595.6647788796087,308.32712450581056
39,3063.27,1.3333333333333333,24.110776640577964,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,530.8692552978885,442.63730386907446,384.9540731521849,480.8812326336365,671.8706996570068,311.85683907379496
40,4643.8,0.3333333333333333,24.03451735902067,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,268.850926896052,295.09329165556363,268.850926896052,534.0583975168705,599.3209809446594,308.32712450581056
41,4473.0,1.3333333333333333,23.916516154926747,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,349.6909568779757,291.56693766182974,335.04798892918257,534.0882445200343,608.9926195145246,315.09283398484274
42,2104.55,1.3333333333333333,23.499899658840054,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,268.850926896052,268.05043927191775,268.850926896052,133.98317059569843,693.1087452642499,308.32712450581056
43,2188.05,0.6666666666666666,23.495484647802524,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,355.00795663476333,277.4061827446435,328.4705111201687,480.8812326336365,671.8706996570068,311.85683907379496
44,1920.36,0.3333333333333333,23.44972907886815,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,440.49028290703546,443.4852704760239,394.47312640182713,468.50606645919504,977.095646802941,310.09789280390396
45,1704.0,0.3333333333333333,23.44812362030905,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,256.0166241536786,283.2330933097455,227.91012207559024,530.1305786032059,594.4580533751488,311.85683907379496
46,1858.68,0.3333333333333333,23.36102749347782,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,256.84481598592265,195.1193630216129,195.1193630216129,468.50606645919504,977.095646802941,310.09789280390396
47,3298.26,1.3333333333333333,23.312863736704795,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,421.2155274321851,420.1690006987287,394.47312640182713,468.50606645919504,513.6952914411978,310.09789280390396
48,3808.8,1.6666666666666667,23.26349588601244,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,330.64095880001275,188.077237796185,188.077237796185,485.6624964264259,499.917272284954,311.76795525256347
49,3427.1496,1.3333333333333333,23.200883002207505,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,348.29624413401143,341.0165338709441,394.47312640182713,468.50606645919504,977.095646802941,234.29156937744858
50,2863.35,0.6666666666666666,23.01264298615292,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,389.86705967146264,377.08812401908153,387.8802502392396,527.3291856593663,602.7369120675797,311.76795525256347
51,6354.95,0.6666666666666666,22.98213927353,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,271.44234957000714,259.4395612036695,271.44234957000714,141.42025335847202,94.72734219620762,315.09283398484274
52,1487.4,2.3333333333333335,22.97652016857315,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,349.6909568779757,291.56693766182974,335.04798892918257,534.0882445200343,720.2510521357333,315.09283398484274
53,2301.0,0.6666666666666666,22.66706803130644,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,456.10348218428345,442.63730386907446,384.9540731521849,480.8812326336365,493.9444577923926,311.85683907379496
54,5729.346,3.6666666666666665,22.654224362833634,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,333.9096712813165,285.53701403666304,327.36733152628,485.6624964264259,499.917272284954,311.76795525256347
55,5301.24,3.6666666666666665,22.473610274934778,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,205.40509455959818,190.70782382354372,190.70782382354372,534.0882445200343,720.2510521357333,315.09283398484274
56,3219.9,0.6666666666666666,22.305037126229177,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,323.44307026109976,277.9140050523323,324.2491238910374,534.0583975168705,595.6647788796087,308.32712450581056
57,2487.8088,1.0,22.220349187236604,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,348.29624413401143,341.0165338709441,394.47312640182713,136.9536563653633,667.7688290504302,310.09789280390396
58,1581.48,1.0,21.762793497892833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,434.7596549395964,427.8056878903841,384.9540731521849,530.1305786032059,710.3364495267884,311.85683907379496
59,2432.16,0.6666666666666666,21.60866947621914,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,333.9096712813165,285.53701403666304,327.36733152628,139.3514506664183,701.0320737204723,311.76795525256347
60,3863.88,1.0,21.595023078466784,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,199.45844407496904,199.45844407496904,199.45844407496904,539.1581092471802,623.4482289595162,310.09789280390396
61,2465.82,1.3333333333333333,21.59221352598836,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,309.4385454778056,337.96488295335513,387.8802502392396,485.6624964264259,499.917272284954,311.76795525256347
62,1847.52,-0.3333333333333333,21.568131647601845,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,405.9815480554867,384.8639165109596,395.1883414284697,477.62880379277857,1055.641100008873,315.09283398484274
63,2899.89,1.3333333333333333,21.395544852498496,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,261.8064534916647,283.6543598529733,324.22926582266746,468.50606645919504,637.666156613149,310.09789280390396
64,2891.7,1.3333333333333333,21.394742123218943,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,402.20438465250726,383.4872444816305,388.3044519594523,475.51518953929843,504.82973790613954,308.32712450581056
65,3155.544,1.3333333333333333,21.32931968693558,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,333.9096712813165,285.53701403666304,327.36733152628,139.3514506664183,701.0320737204723,311.76795525256347
66,3856.14,1.0,21.090507726269315,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,347.35383494858917,191.74550175859534,191.74550175859534,530.1305786032059,594.4580533751488,311.85683907379496
67,3524.472,1.0,20.981737908890224,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,389.86705967146264,377.08812401908153,387.8802502392396,527.3291856593663,602.7369120675797,311.76795525256347
68,2556.0,1.0,20.95003010234798,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,247.97052766556212,289.62370439239004,222.89538277966355,527.3291856593663,602.7369120675797,311.76795525256347
69,4448.832,1.6666666666666667,20.84406983744732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,326.5304891314207,277.9140050523323,324.2491238910374,534.0583975168705,595.6647788796087,308.32712450581056
70,2036.86,1.3333333333333333,20.720048163756772,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,277.2642569515375,246.30035627364384,277.2642569515375,480.8812326336365,1059.3568548146673,311.85683907379496
71,2472.66,2.0,20.668272125225766,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,211.1366107098991,268.05043927191775,222.77188034730128,475.51518953929843,662.7328116232339,308.32712450581056
72,3739.176,1.6666666666666667,20.64097932972105,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,389.86705967146264,377.08812401908153,387.8802502392396,139.3514506664183,701.0320737204723,311.76795525256347
73,9099.93,1.3333333333333333,20.40497692153321,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,264.9068208401873,286.0109063273415,264.9068208401873,539.1581092471802,586.8272691628197,310.09789280390396
74,1601.64,0.6666666666666666,20.186634557495484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,407.98943904610337,392.52918741917375,394.47312640182713,539.1581092471802,728.8882067578336,310.09789280390396
75,3670.8,1.3333333333333333,20.156532209512342,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,434.7596549395964,427.8056878903841,384.9540731521849,137.90482390599098,695.1893770710958,311.85683907379496
76,2973.32,1.3333333333333333,20.134858518964478,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,264.9068208401873,242.3363762161389,264.9068208401873,539.1581092471802,586.8272691628197,310.09789280390396
77,4544.1,2.6666666666666665,19.97792494481236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,341.857096710114,283.6543598529733,324.22926582266746,468.50606645919504,513.6952914411978,310.09789280390396
78,6999.96,0.3333333333333333,19.708207906883402,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,277.10720236176167,289.3841604305037,277.10720236176167,527.3291856593663,589.6851482537994,311.76795525256347
79,9892.74,3.3333333333333335,19.674091912502508,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,264.9068208401873,283.6543598529733,264.9068208401873,136.9536563653633,88.64634450294739,310.09789280390396
80,1695.87,0.6666666666666666,19.670880995384305,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,405.9815480554867,384.8639165109596,395.1883414284697,534.0882445200343,720.2510521357333,315.09283398484274
81,2244.48,1.3333333333333333,19.651615492675095,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,264.9068208401873,263.8324647584227,264.9068208401873,468.50606645919504,977.095646802941,310.09789280390396
82,8399.976,0.3333333333333333,19.64920730483644,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,271.44234957000714,293.6457468962239,271.44234957000714,534.0882445200343,720.2510521357333,237.35533100937383
83,1628.82,2.0,19.584186233192852,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,277.2642569515375,311.93037845918525,277.2642569515375,480.8812326336365,493.9444577923926,311.85683907379496
84,1590.6,0.6666666666666666,19.453341360626126,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,456.10348218428345,442.63730386907446,384.9540731521849,530.1305786032059,710.3364495267884,311.85683907379496
85,2330.64,2.0,19.436885410395345,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,421.2155274321851,420.1690006987287,394.47312640182713,539.1581092471802,266.25622082723277,310.09789280390396
86,3741.5238,1.3333333333333333,19.401565322095124,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,272.71510582041975,319.84498655638714,384.9540731521849,530.1305786032059,594.4580533751488,311.85683907379496
87,1603.136,0.3333333333333333,19.308850090307043,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,271.44234957000714,256.4030618913166,271.44234957000714,477.62880379277857,506.36345644602414,315.09283398484274
88,1024.68,1.6666666666666667,19.21733895243829,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,421.2155274321851,420.1690006987287,394.47312640182713,539.1581092471802,586.8272691628197,234.29156937744858
89,2807.84,1.6666666666666667,19.21051575356211,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,277.2642569515375,287.7521631771328,277.2642569515375,480.8812326336365,493.9444577923926,311.85683907379496
90,2297.96,3.6666666666666665,19.054384908689542,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,247.46125061058984,263.8324647584227,223.99581109562158,539.1581092471802,266.25622082723277,310.09789280390396
91,2671.41,1.3333333333333333,19.04555488661449,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,289.51966396948353,277.4061827446435,328.4705111201687,530.1305786032059,710.3364495267884,311.85683907379496
92,2054.272,1.6666666666666667,18.94601645595023,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,268.850926896052,245.3525326307439,268.850926896052,475.51518953929843,504.82973790613954,308.32712450581056
93,3501.7368,1.6666666666666667,18.921934577563714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,348.29624413401143,341.0165338709441,394.47312640182713,136.9536563653633,667.7688290504302,310.09789280390396
94,1725.462,0.0,18.921131848284165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,405.9815480554867,384.8639165109596,395.1883414284697,534.0882445200343,608.9926195145246,315.09283398484274
95,2760.345,1.3333333333333333,18.736504113987554,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,392.67893113669084,378.2218833677321,384.9540731521849,480.8812326336365,671.8706996570068,311.85683907379496
96,3078.72,3.0,18.700381296407784,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,530.8692552978885,442.63730386907446,384.9540731521849,530.1305786032059,263.6827268791383,311.85683907379496
97,3616.5,2.3333333333333335,18.599237407184425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,323.44307026109976,277.9140050523323,324.2491238910374,534.0583975168705,725.1784267608899,308.32712450581056
98,3059.982,-0.3333333333333333,18.57114188240016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,271.44234957000714,291.56693766182974,271.44234957000714,534.0882445200343,558.0232725292801,315.09283398484274
99,3263.4,0.6666666666666666,18.49367850692354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,331.5448345341013,285.53701403666304,327.36733152628,527.3291856593663,602.7369120675797,311.76795525256347
100,3117.088,3.3333333333333335,18.389725065221754,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,248.5846472328259,277.9140050523323,222.77188034730128,475.51518953929843,1011.0282462416452,308.32712450581056
101,4899.93,1.3333333333333333,18.37487457355007,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,271.44234957000714,293.6457468962239,271.44234957000714,534.0882445200343,558.0232725292801,315.09283398484274
102,1888.7,0.6666666666666666,18.358418623319285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,252.02186049123858,293.9305087610317,222.37050789146437,141.42025335847202,706.8871377154596,315.09283398484274
103,3801.63,1.3333333333333333,18.32229580573951,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,345.05573723533956,263.8324647584227,324.22926582266746,136.9536563653633,667.7688290504302,310.09789280390396
104,5211.12,1.6666666666666667,18.280553883202888,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,215.6387963264995,192.50105275376058,192.50105275376058,534.0583975168705,595.6647788796087,308.32712450581056
105,1356.03,0.0,18.079470198675498,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,351.17390770460867,411.94170862876354,387.8802502392396,485.6624964264259,1066.0152015981334,311.76795525256347
106,3126.4002,2.0,17.94862532610877,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,329.4465629108105,319.84498655638714,384.9540731521849,480.8812326336365,493.9444577923926,240.1851475420559
107,2645.376,0.6666666666666666,17.82380092313867,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,325.45431134692853,332.1655666390787,388.3044519594523,534.0583975168705,595.6647788796087,308.32712450581056
108,1637.01,0.6666666666666666,17.810957254665862,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,407.98943904610337,392.52918741917375,394.47312640182713,468.50606645919504,637.666156613149,310.09789280390396
109,2399.6,1.6666666666666667,17.69737106160947,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,264.9068208401873,286.0109063273415,264.9068208401873,539.1581092471802,623.4482289595162,310.09789280390396
110,3238.305,0.6666666666666666,17.68653421633554,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,421.2155274321851,420.1690006987287,394.47312640182713,468.50606645919504,977.095646802941,234.29156937744858
111,2291.814,1.3333333333333333,17.67569737106161,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,376.72957971917486,293.9305087610317,335.04798892918257,477.62880379277857,648.2007320743941,315.09283398484274
112,2757.78,1.0,17.572145293999597,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,166.61465143106594,195.1193630216129,195.1193630216129,468.50606645919504,513.6952914411978,310.09789280390396
113,1549.98,1.0,17.475416415813765,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,332.70301444652074,275.77888948964323,327.36733152628,527.3291856593663,283.0039667765251,311.76795525256347
114,2624.985,0.0,17.466185029098934,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,277.10720236176167,275.77888948964323,277.10720236176167,527.3291856593663,589.6851482537994,238.62065294973408
115,3146.4,1.0,17.46056592414208,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,256.84481598592265,195.1193630216129,195.1193630216129,136.9536563653633,667.7688290504302,310.09789280390396
116,2456.619,2.6666666666666665,17.41802127232591,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,326.5304891314207,277.9140050523323,324.2491238910374,534.0583975168705,599.3209809446594,308.32712450581056
117,2228.6355,1.3333333333333333,17.328115593016253,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,346.46801715933447,291.56693766182974,335.04798892918257,477.62880379277857,1055.641100008873,237.35533100937383
118,4001.04,1.6666666666666667,17.30403371462974,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,461.3017795130085,447.56023796634355,387.8802502392396,139.3514506664183,701.0320737204723,311.76795525256347
